team_id,team,number,position,name,birth_date,age,caps,goals,club,source,data_version
france,France,4,DF,Dayot Upamecano,,27,38,2,Bayern Munich,wikipedia_2026_squads,wc26-20260702T012119z
france,France,5,DF,Jules Koundé,,27,48,0,Barcelona,wikipedia_2026_squads,wc26-20260702T012119z
france,France,6,MF,Manu Koné,,25,14,0,Roma,wikipedia_2026_squads,wc26-20260702T012119z
france,France,7,FW,Ousmane Dembélé,,29,59,7,Paris Saint-Germain,wikipedia_2026_squads,wc26-20260702T012119z
france,France,8,MF,Aurélien Tchouaméni,,26,46,3,Real Madrid,wikipedia_2026_squads,wc26-20260702T012119z
france,France,9,FW,Marcus Thuram,,28,34,3,Inter Milan,wikipedia_2026_squads,wc26-20260702T012119z
france,France,10,FW,Kylian Mbappé (captain),,27,98,56,Real Madrid,wikipedia_2026_squads,wc26-20260702T012119z
france,France,11,FW,Michael Olise,,24,17,7,Bayern Munich,wikipedia_2026_squads,wc26-20260702T012119z
france,France,12,FW,Bradley Barcola,,23,20,3,Paris Saint-Germain,wikipedia_2026_squads,wc26-20260702T012119z
france,France,13,MF,N'Golo Kanté,,35,69,2,Fenerbahçe,wikipedia_2026_squads,wc26-20260702T012119z
france,France,14,MF,Adrien Rabiot,,31,59,7,Milan,wikipedia_2026_squads,wc26-20260702T012119z
france,France,15,DF,Ibrahima Konaté,,27,28,0,Liverpool,wikipedia_2026_squads,wc26-20260702T012119z
france,France,16,GK,Mike Maignan,,30,40,0,Milan,wikipedia_2026_squads,wc26-20260702T012119z
france,France,17,DF,William Saliba,,25,32,0,Arsenal,wikipedia_2026_squads,wc26-20260702T012119z
france,France,18,MF,Warren Zaïre-Emery,,20,11,1,Paris Saint-Germain,wikipedia_2026_squads,wc26-20260702T012119z
france,France,19,DF,Théo Hernandez,,28,44,2,Al-Hilal,wikipedia_2026_squads,wc26-20260702T012119z
france,France,20,FW,Désiré Doué,,21,7,2,Paris Saint-Germain,wikipedia_2026_squads,wc26-20260702T012119z
france,France,21,DF,Lucas Hernandez,,30,42,0,Paris Saint-Germain,wikipedia_2026_squads,wc26-20260702T012119z
france,France,22,FW,Jean-Philippe Mateta,,28,4,2,Crystal Palace,wikipedia_2026_squads,wc26-20260702T012119z
france,France,23,GK,Robin Risser,,21,0,0,Lens,wikipedia_2026_squads,wc26-20260702T012119z
france,France,24,MF,Rayan Cherki,,22,7,2,Manchester City,wikipedia_2026_squads,wc26-20260702T012119z
france,France,25,MF,Maghnes Akliouche,,24,9,1,Monaco,wikipedia_2026_squads,wc26-20260702T012119z
france,France,26,DF,Maxence Lacroix,,26,4,0,Crystal Palace,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,1,GK,Manuel Neuer,,40,124,0,Bayern Munich,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,2,DF,Antonio Rüdiger,,33,82,3,Real Madrid,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,3,DF,Waldemar Anton,,29,13,0,Borussia Dortmund,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,4,DF,Jonathan Tah,,30,47,1,Bayern Munich,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,5,MF,Aleksandar Pavlović,,22,11,1,Bayern Munich,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,6,DF,Joshua Kimmich (captain),,31,110,10,Bayern Munich,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,7,FW,Kai Havertz,,27,58,22,Arsenal,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,8,MF,Leon Goretzka,,31,70,15,Bayern Munich,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,9,MF,Jamie Leweling,,25,5,1,VfB Stuttgart,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,10,MF,Jamal Musiala,,23,42,9,Bayern Munich,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,11,FW,Nick Woltemade,,24,11,4,Newcastle United,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,12,GK,Oliver Baumann,,36,13,0,TSG Hoffenheim,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,13,MF,Pascal Groß,,34,18,1,Brighton & Hove Albion,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,14,FW,Maximilian Beier,,23,9,0,Borussia Dortmund,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,15,DF,Nico Schlotterbeck,,26,27,0,Borussia Dortmund,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,16,MF,Angelo Stiller,,25,8,0,VfB Stuttgart,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,17,MF,Florian Wirtz,,23,41,11,Liverpool,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,18,DF,Nathaniel Brown,,22,5,0,Eintracht Frankfurt,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,19,MF,Leroy Sané,,30,76,17,Galatasaray,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,20,MF,Nadiem Amiri,,29,11,1,Mainz 05,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,21,GK,Alexander Nübel,,29,3,0,VfB Stuttgart,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,22,DF,David Raum,,28,37,1,RB Leipzig,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,23,MF,Felix Nmecha,,25,8,1,Borussia Dortmund,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,24,DF,Malick Thiaw,,24,5,0,Newcastle United,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,25,MF,Assan Ouédraogo,,20,1,1,RB Leipzig,wikipedia_2026_squads,wc26-20260702T012119z
germany,Germany,26,FW,Deniz Undav,,29,9,6,VfB Stuttgart,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,1,GK,Lawrence Ati-Zigi,,29,29,0,St. Gallen,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,2,DF,Alidu Seidu,,26,24,1,Rennes,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,3,MF,Caleb Yirenkyi,,20,11,1,Nordsjælland,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,4,DF,Jonas Adjetey,,22,10,0,VfL Wolfsburg,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,5,MF,Thomas Partey,,32,57,15,Villarreal,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,6,DF,Abdul Mumin,,28,5,0,Rayo Vallecano,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,7,FW,Abdul Fatawu,,22,28,3,Leicester City,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,8,MF,Kwasi Sibo,,27,8,0,Oviedo,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,9,FW,Jordan Ayew (captain),,34,120,34,Leicester City,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,10,FW,Brandon Thomas-Asante,,27,8,1,Coventry City,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,11,MF,Antoine Semenyo,,26,34,3,Manchester City,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,12,GK,Joseph Anang,,26,1,0,St Patrick's Athletic,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,13,FW,Christopher Bonsu Baah,,21,9,0,Al-Qadsiah,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,14,DF,Gideon Mensah,,27,40,0,Auxerre,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,15,MF,Elisha Owusu,,28,20,0,Auxerre,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,16,GK,Benjamin Asare,,33,11,0,Hearts of Oak,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,17,DF,Abdul Rahman Baba,,31,51,1,PAOK,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,18,DF,Jerome Opoku,,27,11,1,İstanbul Başakşehir,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,19,FW,Iñaki Williams,,31,26,2,Athletic Bilbao,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,20,MF,Augustine Boakye,,25,0,0,Saint-Étienne,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,21,DF,Kojo Peprah Oppong,,22,4,0,Nice,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,22,FW,Kamaldeen Sulemana,,24,28,1,Atalanta,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,23,DF,Derrick Luckassen,,30,1,0,Pafos,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,24,FW,Ernest Nuamah,,22,18,4,Lyon,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,25,FW,Prince Kwabena Adu,,22,5,0,Viktoria Plzeň,wikipedia_2026_squads,wc26-20260702T012119z
ghana,Ghana,26,DF,Marvin Senaya,,25,2,0,Auxerre,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,1,GK,Johny Placide (captain),,38,82,0,Bastia,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,2,DF,Carlens Arcus,,29,56,1,Angers,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,3,DF,Keeto Thermoncy,,20,1,0,Young Boys,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,4,DF,Ricardo Adé,,36,59,2,LDU Quito,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,5,DF,Hannes Delcroix,,27,7,0,Lugano,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,6,MF,Carl Sainté,,23,26,0,El Paso Locomotive FC,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,7,FW,Derrick Etienne Jr.,,29,51,8,Toronto FC,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,8,DF,Martin Expérience,,27,21,0,Nancy,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,9,FW,Duckens Nazon,,32,82,44,Esteghlal,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,10,MF,Jean-Ricner Bellegarde,,27,10,0,Wolverhampton Wanderers,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,11,FW,Louicius Deedson,,25,32,10,FC Dallas,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,12,GK,Alexandre Pierre,,25,16,0,Sochaux,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,13,DF,Duke Lacroix,,32,16,3,Colorado Springs Switchbacks FC,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,14,DF,Garven Metusala,,26,16,0,Colorado Springs Switchbacks FC,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,15,FW,Ruben Providence,,24,15,3,Almere City,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,16,FW,Lenny Joseph,,25,2,1,Ferencváros,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,17,MF,Danley Jean Jacques,,26,31,6,Philadelphia Union,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,18,FW,Wilson Isidor,,25,4,2,Sunderland,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,19,FW,Yassin Fortuné,,27,4,0,Vizela,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,20,FW,Frantzdy Pierrot,,31,51,34,Çaykur Rizespor,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,21,FW,Josué Casimir,,24,7,0,Auxerre,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,22,DF,Jean-Kévin Duverne,,28,17,1,Gent,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,23,GK,Josué Duverger,,26,7,0,Cosmos Koblenz,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,24,DF,Wilguens Paugain,,24,8,0,Zulte Waregem,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,25,MF,Dominique Simon,,25,2,0,Tatran Prešov,wikipedia_2026_squads,wc26-20260702T012119z
haiti,Haiti,26,MF,Woodensky Pierre,,21,1,0,Violette,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,1,GK,Alireza Beiranvand,,33,86,0,Tractor,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,2,DF,Saleh Hardani,,27,18,1,Esteghlal,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,3,DF,Ehsan Hajsafi (captain),,36,146,7,Sepahan,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,4,DF,Shojae Khalilzadeh,,37,58,2,Tractor,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,5,DF,Milad Mohammadi,,32,76,1,Persepolis,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,6,MF,Saeid Ezatolahi,,29,83,2,Shabab Al Ahli,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,7,MF,Alireza Jahanbakhsh,,32,99,17,Dender EH,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,8,MF,Mohammad Mohebi,,27,37,14,Rostov,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,9,FW,Mehdi Taremi,,33,105,60,Olympiacos,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,10,FW,Mehdi Ghayedi,,27,30,10,Al Nasr,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,11,FW,Ali Alipour,,30,14,1,Persepolis,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,12,GK,Payam Niazmand,,31,15,0,Persepolis,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,13,DF,Hossein Kanaanizadegan,,32,65,6,Persepolis,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,14,MF,Saman Ghoddos,,32,68,3,Kalba,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,15,MF,Rouzbeh Cheshmi,,32,40,3,Esteghlal,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,16,MF,Mahdi Torabi,,31,52,7,Tractor,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,17,DF,Arya Yousefi,,24,14,1,Sepahan,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,18,FW,Amirhossein Hosseinzadeh,,25,18,5,Tractor,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,19,DF,Ali Nemati,,30,18,0,Foolad,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,20,FW,Shahriyar Moghanlou,,31,21,2,Kalba,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,21,MF,Mohammad Ghorbani,,24,16,0,Al Wahda,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,22,GK,Hossein Hosseini,,33,13,0,Sepahan,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,23,DF,Ramin Rezaeian,,36,74,8,Foolad,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,24,FW,Dennis Eckert,,29,0,0,Standard Liège,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,25,DF,Danial Eiri,,22,0,0,Malavan,wikipedia_2026_squads,wc26-20260702T012119z
iran,Iran,26,MF,Amirmohammad Razzaghinia,,20,4,0,Esteghlal,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,1,GK,Fahad Talib,,31,21,0,Al-Talaba,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,2,DF,Rebin Sulaka,,34,56,1,Port,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,3,DF,Hussein Ali,,24,27,1,Pogoń Szczecin,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,4,DF,Zaid Tahseen,,25,28,1,Pakhtakor,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,5,DF,Akam Hashim,,27,14,1,Al-Zawraa,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,6,DF,Manaf Younis,,29,34,1,Al-Shorta,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,7,MF,Youssef Amyn,,22,27,2,AEK Larnaca,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,8,MF,Ibrahim Bayesh,,26,76,8,Al Dhafra,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,9,FW,Ali Al-Hamadi,,24,20,5,Luton Town,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,10,FW,Mohanad Ali,,25,72,27,Dibba,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,11,FW,Ahmed Qasem,,22,3,0,Nashville SC,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,12,GK,Jalal Hassan (captain),,35,102,0,Al-Zawraa,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,13,FW,Ali Yousif,,30,7,1,Al-Talaba,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,14,MF,Zidane Iqbal,,23,25,2,Utrecht,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,15,DF,Ahmed Maknzi,,24,7,0,Al-Karma,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,16,MF,Amir Al-Ammari,,28,51,3,Cracovia,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,17,FW,Ali Jasim,,22,36,2,Al-Najma,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,18,FW,Aymen Hussein,,30,95,33,Al-Karma,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,19,MF,Kevin Yakob,,25,9,0,AGF,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,20,MF,Aimar Sher,,23,7,0,Sarpsborg 08,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,21,FW,Marko Farji,,22,12,0,Venezia,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,22,GK,Ahmed Basil,,29,16,0,Al-Shorta,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,23,DF,Merchas Doski,,26,31,1,Viktoria Plzeň,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,24,MF,Zaid Ismail,,24,6,0,Al-Talaba,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,25,DF,Mustafa Saadoon,,25,17,0,Al-Shorta,wikipedia_2026_squads,wc26-20260702T012119z
iraq,Iraq,26,DF,Frans Putros,,32,28,0,Persib,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,1,GK,Yahia Fofana,,25,35,0,Çaykur Rizespor,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,2,DF,Ousmane Diomande,,22,15,1,Sporting CP,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,3,DF,Ghislain Konan,,30,54,0,Gil Vicente,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,4,MF,Jean Michaël Seri,,34,65,4,Maribor,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,5,DF,Wilfried Singo,,25,34,1,Galatasaray,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,6,MF,Seko Fofana,,31,33,7,Porto,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,7,DF,Odilon Kossounou,,25,36,0,Atalanta,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,8,MF,Franck Kessié (captain),,29,102,15,Al-Ahli,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,9,FW,Ange-Yoan Bonny,,22,1,0,Inter Milan,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,10,FW,Simon Adingra,,24,29,5,Monaco,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,11,FW,Yan Diomande,,19,10,3,RB Leipzig,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,12,FW,Elye Wahi,,23,2,0,Nice,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,13,DF,Christopher Opéri,,29,12,0,İstanbul Başakşehir,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,14,FW,Oumar Diakité,,22,30,6,Cercle Brugge,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,15,FW,Amad Diallo,,23,19,6,Manchester United,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,16,GK,Mohamed Koné,,24,0,0,Charleroi,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,17,DF,Guéla Doué,,23,20,3,Strasbourg,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,18,MF,Ibrahim Sangaré,,28,57,12,Nottingham Forest,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,19,FW,Nicolas Pépé,,31,56,12,Villarreal,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,20,DF,Emmanuel Agbadou,,28,20,2,Beşiktaş,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,21,DF,Evan Ndicka,,26,28,0,Roma,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,22,FW,Evann Guessand,,24,21,4,Crystal Palace,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,23,GK,Alban Lafont,,27,4,0,Panathinaikos,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,24,FW,Bazoumana Touré,,20,6,2,TSG Hoffenheim,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,25,MF,Parfait Guiagon,,25,5,0,Charleroi,wikipedia_2026_squads,wc26-20260702T012119z
ivory-coast,Ivory Coast,26,MF,Christ Inao Oulaï,,20,9,0,Trabzonspor,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,1,GK,Zion Suzuki,,23,24,0,Parma,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,2,DF,Yukinari Sugawara,,25,21,2,Werder Bremen,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,3,DF,Shōgo Taniguchi,,34,38,1,Sint-Truiden,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,4,DF,Kō Itakura (captain),,29,40,2,Ajax,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,5,DF,Yūto Nagatomo,,39,145,4,FC Tokyo,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,6,FW,Shūto Machino,,26,14,5,Borussia Mönchengladbach,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,7,MF,Ao Tanaka,,27,38,8,Leeds United,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,8,MF,Takefusa Kubo,,25,49,7,Real Sociedad,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,9,FW,Keisuke Gotō,,21,4,0,Sint-Truiden,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,10,MF,Ritsu Dōan,,27,65,11,Eintracht Frankfurt,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,11,MF,Daizen Maeda,,28,27,4,Celtic,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,12,GK,Keisuke Ōsako,,26,11,0,Sanfrecce Hiroshima,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,13,MF,Keito Nakamura,,25,25,10,Reims,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,14,MF,Junya Itō,,33,69,15,Genk,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,15,MF,Daichi Kamada,,29,49,12,Crystal Palace,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,16,DF,Tsuyoshi Watanabe,,29,11,0,Feyenoord,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,17,MF,Yuito Suzuki,,24,6,0,SC Freiburg,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,18,FW,Ayase Ueda,,27,39,16,Feyenoord,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,19,FW,Kōki Ogawa,,28,15,11,NEC,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,20,DF,Ayumu Seko,,26,14,0,Le Havre,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,21,DF,Hiroki Itō,,27,24,1,Bayern Munich,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,22,DF,Takehiro Tomiyasu,,27,43,1,Ajax,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,23,GK,Tomoki Hayakawa,,27,4,0,Kashima Antlers,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,24,MF,Kaishū Sano,,25,13,0,Mainz 05,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,25,DF,Junnosuke Suzuki,,22,6,0,Copenhagen,wikipedia_2026_squads,wc26-20260702T012119z
japan,Japan,26,FW,Kento Shiogai,,21,2,0,VfL Wolfsburg,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,1,GK,Yazeed Abulaila,,33,76,0,Al-Hussein,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,2,DF,Mohammad Abu Hashish,,31,56,1,Al-Karma,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,3,DF,Abdallah Nasib,,32,65,3,Al-Zawraa,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,4,DF,Husam Abu Dahab,,26,18,0,Al-Faisaly,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,5,DF,Yazan Al-Arab,,30,80,3,FC Seoul,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,6,MF,Amer Jamous,,23,19,1,Al-Zawraa,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,7,FW,Mohammad Abu Zrayq,,28,41,5,Raja Casablanca,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,8,MF,Noor Al-Rawabdeh,,29,68,3,Selangor,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,9,FW,Ali Olwan,,26,66,29,Al-Sailiya,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,10,FW,Musa Al-Taamari,,29,92,24,Rennes,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,11,FW,Odeh Al-Fakhouri,,20,10,1,Pyramids,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,12,GK,Nour Bani Attiah,,33,5,0,Al-Faisaly,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,13,FW,Mahmoud Al-Mardi,,32,89,9,Al-Hussein,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,14,MF,Rajaei Ayed,,32,72,0,Al-Hussein,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,15,MF,Ibrahim Sadeh,,26,57,3,Al-Karma,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,16,DF,Mo Abualnadi,,25,18,0,Selangor,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,17,DF,Salim Obaid,,34,11,0,Al-Hussein,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,18,MF,Mohammad Taha,,20,2,0,Al-Hussein,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,19,DF,Saed Al-Rosan,,29,21,2,Al-Hussein,wikipedia_2026_squads,wc26-20260702T012119z
jordan,Jordan,20,MF,Mohannad Abu Taha,,23,29,1,Al-Quwa Al-Jawiya,wikipedia_2026_squads,wc26-20260702T012119z
